MonthlyCharges,tenure,TotalCharges,Churn_Yes
46.3,1,46.3,True
19.35,12,212.3,False
106.3,41,4443.45,True
25.0,12,316.2,False
20.3,55,1079.05,False
75.35,7,564.65,False
89.4,12,1095.65,True
88.0,68,6161.9,False
83.15,5,446.05,True
43.8,49,2106.05,False
62.05,40,2511.55,False
20.1,16,318.6,False
74.15,10,811.8,True
101.35,72,7323.15,False
84.05,2,186.05,False
20.9,23,454.0,False
105.9,71,7521.95,False
99.5,11,1056.95,True
44.15,1,44.15,True
53.9,16,834.15,True
85.45,1,85.45,True
85.05,12,999.8,False
44.1,54,2369.7,False
90.2,68,6297.65,False
50.85,4,239.55,True
59.2,1,59.2,True
53.45,27,1461.45,False
19.95,21,416.4,False
83.2,13,1060.6,True
74.65,64,4869.35,False
54.9,1,54.9,True
57.5,57,3265.95,False
103.9,21,2254.2,True
19.65,19,358.15,False
93.8,31,2939.8,False
89.25,52,4652.4,False
94.15,46,4408.45,False
55.6,11,580.8,False
48.7,53,2495.2,False
19.25,11,180.3,True
104.9,57,5913.95,False
75.45,2,158.4,True
54.85,2,104.2,True
19.9,71,1389.35,False
19.4,1,19.4,False
25.05,68,1629.2,False
84.45,72,6033.1,False
19.3,2,44.4,False
95.1,1,95.1,True
79.85,41,3320.75,False
25.55,72,1867.7,False
75.5,6,438.0,True
73.75,4,325.45,True
96.05,12,1148.1,True
68.4,58,3972.25,False
20.65,7,155.9,False
55.15,65,3673.15,False
70.6,1,70.6,False
19.95,56,1126.75,False
19.0,4,73.45,False
44.1,58,2413.05,False
107.6,62,6912.7,False
61.55,26,1581.95,False
90.7,62,5586.45,False
99.25,58,5846.65,False
91.7,68,6424.7,False
100.7,61,6018.65,False
78.45,42,3373.4,False
84.3,18,1537.9,False
19.55,56,1080.55,False
88.95,4,355.2,True
20.45,4,82.85,False
55.6,35,2016.45,False
86.8,64,5327.25,False
20.95,31,683.25,False
20.05,67,1263.05,False
50.7,4,151.3,True
113.65,70,7714.65,False
53.4,3,188.7,True
101.9,53,5549.4,True
59.5,2,130.5,False
87.8,29,2621.75,False
41.9,47,1875.25,False
83.0,68,5685.8,True
69.85,12,837.5,False
56.3,8,401.5,False
109.55,54,6118.95,False
92.15,69,6480.9,False
69.5,26,1800.05,False
97.0,72,7104.2,False
58.35,70,4214.25,False
50.6,1,50.6,True
89.5,10,863.1,True
70.4,28,1992.2,False
69.8,1,69.8,True
94.3,21,1948.35,False
93.8,51,4750.95,True
19.55,53,1007.9,False
95.95,53,5036.9,False
101.05,24,2391.8,True
94.8,70,6859.05,False
107.75,61,6521.9,False
54.6,11,617.85,False
71.3,2,157.75,False
19.5,25,516.3,False
56.3,41,2364.0,False
94.7,18,1687.95,True
104.15,72,7689.95,True
90.55,71,6239.05,False
60.8,34,2042.05,False
98.8,29,2807.1,False
98.15,40,4116.8,False
35.35,36,1317.95,False
103.15,46,4594.65,False
107.75,58,6332.75,False
81.4,39,3213.75,False
61.45,4,229.55,True
95.7,52,4976.15,False
104.8,70,7308.95,False
70.95,65,4555.2,False
44.95,1,44.95,False
97.65,70,6982.5,False
35.65,29,1025.15,False
90.55,1,90.55,True
85.25,67,5714.2,False
19.5,1,19.5,False
88.8,26,2274.35,True
25.1,30,789.55,False
100.05,48,4834.0,False
55.7,55,3131.8,False
85.2,7,602.55,True
91.15,37,3369.25,False
83.85,31,2674.15,False
45.9,4,199.75,False
25.1,72,1790.8,False
91.4,5,449.75,True
19.7,1,19.7,False
91.5,15,1400.3,False
51.3,8,411.6,False
21.1,35,741.0,False
104.75,56,5841.35,False
106.15,42,4512.7,True
85.75,65,5688.45,False
20.3,2,31.9,False
100.75,65,6674.65,False
74.15,18,1345.75,False
78.55,23,1843.05,False
45.3,4,196.95,True
19.85,70,1433.8,False
50.7,4,214.55,False
45.0,19,865.85,False
77.8,18,1358.6,False
83.45,38,3147.15,False
73.25,2,131.05,True
94.8,47,4535.85,False
20.1,52,1078.75,False
59.9,9,542.4,False
90.1,26,2312.55,False
51.05,8,415.05,True
70.95,44,3250.45,False
29.2,3,98.5,False
46.6,2,87.9,False
85.35,9,754.65,True
75.35,1,75.35,True
74.3,25,1952.25,False
69.3,2,153.8,False
75.2,43,3198.6,True
20.9,1,20.9,True
94.3,58,5610.15,False
76.45,59,4519.5,False
54.0,44,2440.25,False
104.25,66,6860.6,False
19.95,68,1377.7,False
24.95,9,190.25,False
84.75,19,1651.95,False
19.75,4,78.3,False
113.65,70,7939.25,False
44.9,1,44.9,False
75.25,8,576.7,False
24.6,53,1279.0,False
25.0,51,1260.7,False
20.95,11,267.35,False
110.6,60,6586.85,False
55.5,17,934.15,False
43.3,3,123.65,True
109.5,70,7534.65,True
19.45,1,19.45,False
84.85,43,3645.6,False
19.6,16,314.45,False
53.45,57,3053.0,False
19.8,37,677.05,False
112.1,72,7965.95,False
84.8,11,906.85,True
95.05,50,4888.7,True
50.35,5,237.25,True
74.6,1,74.6,True
19.7,16,342.4,True
74.2,2,140.1,False
69.0,17,1108.0,False
19.35,16,295.55,False
59.45,15,892.65,True
19.8,10,198.25,False
105.2,46,4822.85,True
109.2,64,6741.15,False
79.15,1,79.15,False
53.65,25,1355.45,False
100.2,71,7209.0,False
45.15,8,438.4,True
108.65,72,7726.35,False
40.65,49,2070.75,False
55.35,29,1636.95,False
105.6,72,7581.5,False
93.8,31,3019.5,True
95.7,50,4729.75,False
83.2,71,6126.1,False
90.05,70,6333.4,False
97.65,71,6687.85,False
68.05,61,4158.25,False
96.2,32,3183.4,True
79.6,1,79.6,True
102.1,68,7149.35,False
23.4,62,1429.65,False
71.05,7,472.65,False
85.25,20,1734.5,True
19.45,6,113.5,False
59.45,33,1884.65,False
92.2,28,2568.15,False
19.85,27,470.0,False
43.9,7,278.4,False
80.5,26,2088.8,True
89.8,5,502.6,True
90.5,30,2595.85,False
90.45,63,5825.5,False
50.75,1,50.75,True
84.6,53,4449.75,False
89.65,14,1208.35,True
99.15,21,1956.4,False
19.95,17,310.6,False
20.5,16,290.55,False
62.1,35,2096.1,False
79.5,32,2665.0,False
19.55,28,543.8,False
20.35,1,20.35,False
51.7,59,3005.8,False
23.3,72,1623.15,False
65.4,36,2498.4,True
65.1,40,2586.0,False
81.2,40,3292.3,False
72.9,9,651.4,True
74.5,63,4674.55,False
80.5,3,232.35,False
60.3,40,2448.5,False
75.0,8,658.1,False
90.15,34,3128.8,False
40.0,5,223.45,True
99.45,9,919.4,True
69.05,9,653.95,False
59.7,31,1825.5,False
19.85,50,943.1,False
86.25,2,181.65,True
45.65,1,45.65,True
70.1,8,551.35,True
40.75,9,359.4,False
70.2,2,115.95,True
55.35,3,165.2,True
95.7,25,2338.35,False
46.3,1,46.3,False
81.3,45,3541.1,False
84.2,51,4146.05,True
20.0,55,1087.25,False
66.15,38,2522.4,False
45.85,2,81.0,True
19.6,38,717.3,False
49.8,34,1734.2,False
101.75,70,7069.3,False
55.15,13,742.9,False
75.25,39,3017.65,True
103.95,61,6423.0,False
100.15,12,1164.3,True
99.65,41,4220.35,False
73.7,21,1558.7,False
50.05,55,2743.45,False
60.25,69,4055.5,False
105.75,26,2710.25,True
87.3,69,6055.55,False
48.35,18,810.7,True
54.25,47,2538.2,False
85.3,72,6129.2,False
50.0,33,1750.85,False
24.4,2,36.55,True
90.95,72,6652.45,False
72.25,37,2575.45,False
96.1,62,6019.35,False
19.85,71,1379.6,False
55.3,23,1284.2,False
20.1,16,296.15,False
69.5,9,653.25,False
25.15,17,412.6,False
20.95,4,85.5,True
49.55,1,49.55,True
79.65,24,1928.7,False
71.25,1,71.25,False
113.8,72,7845.8,False
24.55,72,1750.7,False
19.7,11,216.2,False
20.25,9,178.5,True
50.15,2,115.1,True
100.5,60,6029.0,False
95.9,29,2745.2,True
74.45,49,3721.9,False
104.1,30,3121.1,False
19.05,53,990.45,False
25.0,39,1004.35,False
19.05,9,157.65,False
81.9,39,3219.75,False
69.7,8,572.85,False
90.15,51,4554.85,False
25.35,71,1847.55,False
24.65,71,1766.75,False
19.55,70,1462.05,False
25.25,1,25.25,True
60.0,38,2193.2,False
89.9,28,2433.5,False
19.4,32,641.15,False
49.8,49,2398.4,False
24.1,37,861.85,False
54.25,10,583.0,False
109.9,67,7332.4,False
35.5,7,249.55,False
87.55,51,4475.9,False
45.15,9,416.45,True
88.4,9,788.6,False
50.8,4,202.3,False
99.0,71,6994.6,False
84.4,50,4116.15,True
96.55,24,2263.45,False
59.75,22,1374.35,False
111.5,44,4915.15,False
24.25,33,838.5,False
75.1,1,75.1,True
70.15,54,3715.65,True
101.75,42,4273.45,True
45.8,1,45.8,True
20.5,1,20.5,False
70.4,30,2044.75,False
30.55,1,30.55,False
84.9,16,1398.25,False
20.1,1,20.1,True
40.65,9,328.95,True
101.0,46,4680.05,True
69.1,1,69.1,True
54.5,71,3778.2,False
75.35,43,3161.4,False
44.45,50,2188.45,False
75.0,13,999.45,True
100.0,19,1888.65,True
98.05,41,3990.6,False
71.15,1,71.15,True
54.15,24,1240.25,True
63.9,40,2635.0,False
69.15,3,235.0,False
64.65,37,2347.85,False
108.75,67,7156.2,True
98.85,32,3089.6,False
49.15,6,270.8,True
89.6,32,2901.8,False
83.25,59,4949.1,False
70.25,30,2198.9,False
19.4,20,374.5,True
24.5,27,761.95,False
79.15,20,1520.9,True
20.1,9,190.25,False
73.0,68,5163.0,False
61.4,69,4059.85,False
84.3,26,2281.6,False
19.9,69,1356.7,False
20.4,11,231.45,False
50.75,1,50.75,False
20.45,10,242.4,False
75.75,55,4264.25,False
65.4,44,2774.55,False
80.4,46,3605.2,True
59.75,69,4069.9,False
78.5,11,874.2,False
102.0,11,1145.35,True
48.95,29,1323.7,False
99.65,57,5497.05,False
18.25,28,534.7,False
54.55,42,2455.05,False
20.65,2,38.7,True
40.65,23,947.4,False
20.45,18,357.0,False
24.8,62,1476.25,False
70.8,1,70.8,True
89.05,16,1448.6,True
96.6,3,291.9,True
88.8,67,5903.15,False
20.05,62,1201.65,False
104.5,57,5921.35,True
69.8,2,146.65,False
77.15,23,1759.4,False
35.05,25,844.45,False
108.1,72,7774.05,False
84.05,2,134.05,False
20.2,8,140.95,False
50.6,5,249.95,True
49.2,35,1701.65,False
24.6,24,592.65,False
71.65,2,135.75,False
104.9,72,7732.65,False
106.5,41,4282.4,False
49.35,4,219.65,True
75.5,26,2018.1,False
94.25,7,669.0,True
68.95,1,68.95,True
58.5,4,224.85,False
78.9,48,3771.5,False
93.85,2,196.75,True
79.2,12,943.85,False
109.45,60,6572.85,False
59.2,55,3175.85,False
29.15,1,29.15,False
20.05,1,20.05,False
76.05,4,318.9,True
24.45,1,24.45,True
66.5,42,2762.75,False
49.55,1,49.55,False
89.35,7,631.85,True
73.6,3,232.5,False
82.65,72,5919.35,False
49.0,15,749.25,False
80.35,4,307.4,True
25.2,11,245.15,False
25.45,5,134.75,False
55.8,1,55.8,True
110.9,72,8240.85,False
77.75,55,4266.4,False
26.2,40,1077.5,False
19.9,57,1115.6,False
79.05,1,79.05,True
95.0,1,95.0,True
25.2,1,25.2,True
80.85,52,4079.55,False
98.4,41,4187.75,True
56.35,43,2391.15,False
19.3,47,890.5,False
50.4,3,137.25,False
79.4,66,5154.6,True
55.25,55,3119.9,False
19.1,29,529.5,False
84.05,12,966.55,False
105.2,66,6936.85,False
101.4,35,3496.3,True
89.8,10,914.3,True
75.75,27,1929.0,False
95.3,58,5817.7,False
109.75,54,6110.2,True
19.85,9,178.8,False
19.3,2,28.3,True
69.1,6,435.0,False
91.25,26,2351.8,True
20.25,9,186.15,False
54.75,8,445.85,False
81.45,12,912.0,False
49.1,15,679.55,True
80.2,43,3581.6,False
100.3,42,4222.95,False
65.25,31,1994.3,True
90.95,66,5930.05,False
85.45,18,1505.85,True
20.0,1,20.0,False
94.1,61,5638.3,True
79.85,10,797.25,False
71.65,1,71.65,True
73.55,18,1359.45,False
104.65,24,2542.45,True
19.3,3,54.7,False
20.15,50,989.05,False
44.55,1,44.55,False
54.45,2,87.3,False
19.65,17,351.55,False
105.0,69,7297.75,False
88.7,72,6301.7,False
74.25,3,210.3,True
75.15,50,3822.45,False
20.25,53,1048.45,False
109.1,58,6393.65,False
30.75,46,1489.3,False
112.9,72,8061.5,False
74.2,1,74.2,True
94.05,6,518.75,False
78.85,72,5763.15,False
55.3,4,238.5,False
19.35,52,1031.7,False
20.45,2,34.8,False
19.35,65,1319.95,False
101.0,43,4388.4,True
100.2,4,420.2,True
89.05,25,2177.45,True
78.65,51,3950.85,False
74.75,12,827.05,False
70.1,57,3913.3,True
19.9,24,533.5,False
58.35,64,3756.45,False
105.65,4,443.9,True
100.5,26,2599.95,False
20.05,15,284.3,False
25.65,64,1740.8,False
96.5,36,3436.1,True
95.0,27,2462.55,False
70.85,1,70.85,True
85.95,35,3110.1,True
73.9,4,280.85,True
45.45,8,411.75,False
20.0,10,198.6,False
49.2,2,103.7,False
109.45,58,6144.55,True
83.25,51,4089.45,False
19.25,46,864.2,False
19.65,1,19.65,False
72.8,46,3249.4,False
109.65,50,5405.8,False
65.0,53,3363.8,False
114.1,61,7132.15,False
20.65,5,93.55,False
86.95,47,4138.9,False
94.75,54,5121.75,False
25.35,19,566.1,False
105.45,26,2715.3,False
25.4,70,1782.05,False
102.55,17,1742.5,False
100.2,30,2983.8,True
24.0,1,24.0,False
25.6,19,485.9,False
73.5,26,1905.7,False
74.05,21,1565.7,True
98.25,50,4858.7,False
54.4,68,3723.65,False
101.55,3,298.35,True
103.1,9,970.45,False
34.2,51,1782.0,False
43.75,9,405.7,False
111.95,41,4534.9,True
100.65,22,2415.95,False
55.95,21,1157.05,True
116.05,71,8297.5,False
45.75,1,45.75,True
82.0,26,2083.1,False
65.15,71,4681.75,False
44.8,4,176.2,False
79.8,12,1001.2,False
88.85,18,1594.75,False
74.95,3,212.4,False
106.85,72,7677.4,False
74.95,11,815.5,True
80.15,1,80.15,True
19.3,13,259.65,False
109.25,72,8109.8,True
56.1,42,2386.85,False
19.7,17,340.35,False
51.3,7,419.35,False
118.6,68,7990.05,False
24.15,56,1402.25,False
20.3,38,749.35,False
115.5,72,8425.15,False
25.05,48,1171.5,False
109.1,52,5647.95,False
19.65,35,708.8,False
111.3,67,7567.2,False
29.9,1,29.9,False
80.6,53,4348.1,False
20.8,34,635.9,False
35.2,3,108.95,True
78.8,1,78.8,True
89.95,19,1682.4,False
116.05,60,6925.9,False
19.55,11,223.15,False
106.4,47,5127.95,True
49.4,18,874.8,True
115.25,60,6758.45,False
24.8,72,1874.3,False
19.9,39,791.15,False
81.25,59,4639.45,False
69.95,2,143.9,False
69.1,1,69.1,True
90.2,20,1776.55,True
93.55,6,536.4,True
86.4,71,6172.0,False
66.3,24,1559.45,False
94.65,67,6079.0,False
80.85,1,80.85,True
82.05,48,4029.95,True
72.1,37,2658.4,False
34.7,11,383.55,False
20.55,3,51.15,True
95.95,18,1745.5,False
44.8,50,2230.85,False
109.4,67,7281.6,False
71.05,25,1837.7,False
78.55,2,149.55,True
19.7,9,180.7,False
40.25,10,411.45,False
19.85,70,1328.35,False
68.25,9,576.95,False
20.15,4,68.45,False
50.95,2,123.05,False
78.65,1,78.65,True
25.15,19,468.35,False
20.25,7,174.7,False
42.9,1,42.9,True
44.0,1,44.0,False
20.25,9,172.35,False
34.25,3,139.35,True
58.5,9,539.85,True
55.8,5,300.4,False
88.9,56,4968.0,False
57.65,18,992.7,False
96.2,49,4718.25,True
79.15,70,5536.5,False
108.05,72,7806.6,False
74.4,6,434.1,True
94.8,17,1563.9,False
45.9,29,1332.4,False
105.3,6,545.2,True
102.6,63,6296.75,False
73.85,16,1284.2,True
61.35,59,3645.5,False
57.55,3,161.45,False
29.25,8,226.95,False
84.55,7,646.85,True
19.6,68,1441.65,False
111.75,68,7511.3,False
106.5,52,5621.85,False
107.7,72,7919.8,False
19.3,32,593.2,False
20.05,72,1423.65,False
69.95,1,69.95,False
63.7,42,2763.35,False
24.75,25,692.1,True
50.9,45,2298.55,False
60.4,43,2640.55,False
79.25,37,2911.8,False
85.8,20,1727.5,True
24.45,4,86.6,True
110.1,63,6705.7,False
90.7,3,237.65,False
25.3,66,1672.35,False
105.7,28,2979.5,True
85.2,8,695.75,False
24.35,71,1654.6,False
24.25,1,24.25,True
25.1,72,1857.85,False
54.55,16,825.1,False
96.6,66,6424.25,False
76.5,11,837.95,True
81.15,51,4126.2,False
38.5,8,330.8,False
92.9,14,1337.45,False
93.5,4,362.2,True
84.7,70,5991.05,False
66.0,70,4891.5,False
101.5,54,5373.1,True
74.9,28,2068.55,True
20.75,24,487.05,False
61.45,69,4131.2,False
54.5,42,2301.15,False
69.6,2,131.65,True
99.75,39,4036.0,False
109.75,45,4900.65,False
80.85,72,5727.45,False
20.3,38,743.05,False
67.8,72,4804.65,False
24.05,1,24.05,True
19.8,72,1414.65,False
25.7,55,1443.65,False
56.15,51,2898.95,False
86.7,63,5309.5,False
20.4,1,20.4,False
19.65,23,451.55,False
50.55,1,50.55,True
54.35,2,117.05,False
108.1,52,5839.3,False
54.45,36,1893.5,False
45.35,1,45.35,False
59.0,28,1654.45,False
69.45,7,477.05,False
100.55,14,1415.55,True
64.95,72,4546.0,False
20.5,1,20.5,True
18.85,10,163.2,False
19.8,42,849.9,False
25.05,7,189.95,False
74.8,4,321.9,True
114.3,72,8058.55,False
24.45,20,482.8,True
109.2,63,7049.75,False
45.05,56,2560.1,False
51.0,5,286.8,False
110.45,72,7982.5,False
84.65,68,5683.6,False
60.05,67,3994.05,False
44.65,8,369.15,False
93.25,52,4631.7,False
20.25,18,401.95,False
25.45,59,1534.05,False
20.6,60,1093.0,False
94.1,7,701.3,False
34.8,59,1980.3,False
60.75,46,2893.4,False
51.35,5,262.3,False
64.05,59,3886.85,False
84.8,70,5917.55,False
71.0,14,914.0,True
50.15,44,2139.1,False
94.6,64,5948.7,False
59.75,58,3624.35,False
100.25,46,4753.85,False
98.9,58,5780.7,False
97.7,72,6869.7,False
40.3,30,1172.95,True
60.25,11,662.95,False
56.25,34,1765.95,False
46.2,54,2431.95,False
50.6,3,155.35,True
24.9,72,1859.2,False
84.85,40,3303.05,True
65.7,2,134.35,True
63.35,54,3409.1,False
50.1,14,709.5,False
70.5,1,70.5,True
94.85,10,953.45,True
50.15,1,50.15,False
19.75,1,19.75,True
64.65,56,3665.55,False
79.6,68,5515.8,False
19.5,14,272.0,False
99.55,68,6668.0,False
74.0,55,4052.4,False
38.9,16,664.4,False
79.55,9,718.55,False
65.45,14,937.6,True
98.7,58,5812.6,True
46.3,53,2546.85,False
99.35,70,6944.5,False
95.8,14,1346.3,False
67.5,22,1544.05,True
78.15,10,765.15,False
26.1,29,692.55,False
69.6,1,69.6,True
84.35,49,4059.35,True
100.2,68,6851.65,True
78.05,1,78.05,True
40.35,30,1187.05,False
79.2,72,5401.9,False
20.9,10,247.0,False
73.6,7,520.0,True
74.75,9,706.6,True
49.9,1,49.9,False
68.9,20,1370.35,False
20.25,1,20.25,False
76.0,29,2215.25,False
74.0,1,74.0,False
82.3,3,214.4,False
89.4,20,1871.15,False
99.15,64,6171.2,False
20.2,1,20.2,True
29.45,6,161.45,False
19.8,50,1013.2,False
59.15,6,336.7,False
44.75,7,333.65,False
90.8,72,6511.8,False
49.55,8,393.45,False
106.7,67,7009.5,False
93.55,24,2264.05,True
94.45,72,6921.7,False
19.45,33,600.25,False
25.05,2,56.35,True
67.95,70,4664.15,False
65.25,22,1441.8,False
99.45,59,5623.7,False
20.35,36,695.85,False
19.95,51,1028.75,False
77.4,53,4155.95,False
19.7,20,395.6,False
99.7,63,6330.4,False
74.8,40,2971.7,False
19.15,35,638.0,False
78.95,26,2034.25,False
95.55,27,2510.2,True
62.85,53,3419.5,False
71.55,34,2427.35,False
94.95,19,1760.25,False
86.1,43,3551.65,False
19.55,6,122.9,False
24.8,56,1424.2,False
39.3,57,2111.45,True
84.05,34,2909.95,False
36.25,10,374.0,False
20.25,1,20.25,True
23.9,13,300.8,True
98.6,56,5581.05,False
103.65,55,5676.65,False
92.9,36,3379.25,False
19.9,47,942.95,False
20.1,12,232.4,False
85.45,1,85.45,True
80.5,24,2088.45,False
99.9,63,6137.0,True
39.85,35,1434.6,False
60.5,67,3870.0,False
84.8,25,2043.45,True
103.85,21,2215.0,False
67.8,13,842.25,False
75.2,35,2576.2,True
24.85,71,1901.0,False
19.35,29,601.6,False
49.35,71,3515.25,True
89.0,7,605.45,False
55.0,57,3094.05,False
76.15,65,4929.55,False
20.3,27,595.05,False
74.9,6,469.8,True
117.35,72,8436.25,False
19.75,1,19.75,False
45.2,11,492.0,False
25.2,39,987.95,False
89.75,59,5496.9,False
75.0,26,1908.35,False
49.95,2,107.1,False
65.7,72,4575.35,False
67.05,65,4309.55,False
110.9,72,7922.75,False
87.95,6,522.35,False
19.8,32,587.7,False
75.7,50,3876.2,False
62.15,61,3778.85,False
101.25,15,1457.25,True
115.15,72,8349.45,False
18.95,9,185.6,True
19.5,1,19.5,False
86.55,12,1066.9,False
28.6,37,973.55,True
20.4,61,1226.45,False
19.8,18,342.3,False
45.65,21,985.05,False
56.4,68,3948.45,False
73.3,12,828.05,False
24.35,2,41.85,True
101.35,62,6164.7,False
98.65,29,2862.75,True
33.6,1,33.6,False
79.9,5,343.95,True
20.7,1,20.7,False
104.05,62,6590.5,False
20.25,36,717.95,False
103.3,28,2890.65,True
73.7,69,4885.85,False
96.2,11,1222.05,True
108.75,63,6871.7,False
20.15,23,405.6,False
19.75,10,208.25,False
25.95,71,1801.9,False
70.05,45,3062.45,False
24.05,70,1764.75,False
84.75,22,1816.75,False
23.05,52,1255.1,False
104.15,55,5743.05,True
59.95,65,3921.1,False
19.55,72,1463.45,False
19.6,10,189.45,False
20.05,7,96.8,False
85.55,5,408.5,False
78.6,24,1846.65,False
116.8,72,8456.75,False
43.55,21,1011.5,False
60.8,69,4263.4,False
54.9,44,2549.1,False
65.2,61,3965.05,False
102.95,24,2496.7,True
90.6,1,90.6,True
50.8,6,288.05,True
90.05,4,368.1,True
108.2,72,7840.6,False
92.0,72,6632.75,False
75.1,14,1013.35,False
25.05,7,152.95,False
75.15,48,3772.65,False
19.5,55,1026.35,False
19.3,1,19.3,False
112.2,45,5031.85,False
70.3,3,220.4,False
19.6,71,1416.5,False
20.25,8,158.35,False
75.85,3,256.6,True
80.65,69,5542.55,False
68.5,1,68.5,True
115.75,72,8443.7,False
73.5,11,791.75,True
80.6,71,5708.2,False
69.95,1,69.95,True
59.55,33,2016.3,False
19.05,16,326.65,False
95.65,56,5471.75,False
19.95,1,19.95,False
70.05,5,346.4,True
19.4,57,1061.6,False
36.1,56,1971.5,False
94.0,8,773.65,True
61.15,22,1422.05,True
19.75,1,19.75,False
64.1,40,2460.35,False
19.75,46,856.5,False
19.7,63,1275.85,False
110.2,68,7467.5,False
106.35,69,7261.75,False
90.55,56,5116.6,False
65.9,10,660.05,False
104.5,63,6590.8,False
52.5,24,1208.15,False
56.1,19,1033.9,False
88.75,22,1885.15,False
84.45,29,2467.1,True
75.3,13,989.45,True
26.0,70,2006.95,False
99.4,49,5025.0,False
109.55,43,4830.25,True
19.6,3,59.75,True
73.15,42,3088.25,False
54.65,57,3134.7,False
66.4,2,94.55,True
115.55,72,8312.4,False
104.45,46,4863.85,False
100.05,66,6871.9,True
102.0,62,6529.25,True
91.15,72,6637.9,False
89.7,35,3165.6,False
90.2,17,1454.15,True
92.4,72,6786.1,False
19.9,28,543.0,False
25.15,56,1327.15,True
79.85,31,2404.15,True
18.85,45,867.3,False
25.75,1,25.75,False
49.6,2,114.7,True
20.95,6,109.5,False
97.05,48,4692.95,False
25.4,25,546.85,False
19.7,64,1274.05,False
35.0,50,1782.4,False
101.25,52,5301.1,False
70.2,4,280.35,False
90.95,32,2897.95,False
73.85,45,3371.0,False
88.05,9,801.3,False
105.95,66,6975.25,True
91.85,3,257.05,True
20.1,54,1079.45,False
40.1,1,40.1,True
110.3,64,6997.3,False
73.9,31,2217.15,True
89.8,14,1129.1,True
85.15,12,979.05,False
60.95,67,4119.4,False
72.25,35,2568.55,True
73.55,45,3349.1,False
46.0,10,492.1,False
58.55,29,1718.95,False
24.6,24,605.25,False
19.75,66,1344.5,False
86.35,51,4267.15,False
25.5,45,1121.05,False
19.0,49,918.7,False
19.55,29,521.8,False
110.1,40,4469.1,False
96.55,37,3580.3,True
69.75,25,1729.35,False
50.6,22,1073.3,False
65.6,72,4566.5,False
40.1,7,293.3,True
82.1,33,2603.1,False
79.1,23,1783.75,False
101.25,24,2440.15,True
79.55,1,79.55,True
90.65,69,6322.1,False
20.55,3,57.4,False
75.75,56,4284.65,False
110.0,65,7138.65,False
20.85,71,1539.75,False
80.35,14,1058.1,False
70.15,2,123.8,False
84.05,32,2781.85,True
67.45,40,2731.0,False
20.75,1,20.75,False
89.1,1,89.1,True
69.9,7,497.3,False
51.1,15,711.15,False
94.4,17,1607.2,True
78.25,19,1490.95,True
25.55,71,1898.1,False
60.0,54,3273.95,False
90.55,31,2929.75,False
76.4,11,838.7,False
84.95,18,1443.65,False
110.1,72,7746.7,False
99.65,71,6951.15,False
45.4,5,214.75,False
69.0,38,2669.45,False
48.65,5,235.2,False
44.15,2,92.65,True
59.85,52,3103.25,False
75.75,8,606.25,True
80.65,68,5330.2,False
20.55,69,1403.1,False
66.4,42,2727.8,False
100.2,50,5038.45,False
19.1,1,19.1,True
80.3,1,80.3,True
44.55,33,1462.6,False
20.35,7,150.6,False
91.8,64,5960.5,False
74.9,1,74.9,True
20.2,59,1192.3,False
50.35,6,314.55,False
18.8,3,56.0,False
20.45,15,330.8,False
64.75,13,877.35,False
98.7,23,2249.1,False
89.45,31,2807.65,False
58.75,29,1696.2,False
20.7,49,1032.05,False
85.6,56,4902.8,False
80.3,63,4995.35,False
79.8,63,5034.05,False
79.85,24,1857.75,False
54.1,36,1992.85,False
80.85,9,751.65,True
24.75,3,66.95,True
80.9,21,1714.95,False
24.5,13,343.6,False
20.15,1,20.15,False
20.05,25,520.1,False
19.6,71,1387.45,False
114.3,66,7383.7,False
100.3,45,4483.95,False
80.0,22,1706.45,False
20.85,67,1327.4,False
89.95,68,5974.3,False
90.85,49,4515.85,True
48.75,4,179.85,False
80.0,63,5040.2,False
79.7,2,165.0,True
20.35,21,422.7,False
57.55,55,3046.4,True
20.25,1,20.25,False
19.4,17,358.05,False
100.4,30,2936.25,False
57.95,22,1271.8,False
59.5,9,530.05,False
19.2,1,19.2,False
86.5,21,1808.7,True
59.55,19,1144.6,False
103.95,69,7446.9,True
25.1,1,25.1,True
103.95,72,7556.9,False
68.95,70,4858.7,False
103.1,66,6595.0,False
24.7,7,149.05,False
110.2,46,4972.1,False
48.95,39,1880.85,True
62.45,32,2045.55,False
89.55,24,2187.15,False
83.55,6,477.55,True
78.9,37,2976.95,False
20.35,8,178.7,False
71.45,72,5025.85,False
46.35,71,3353.4,False
94.65,16,1461.15,False
49.9,57,2782.4,False
25.45,66,1699.15,False
89.15,17,1496.9,True
20.75,21,452.2,False
66.1,66,4428.45,False
75.4,17,1322.55,False
70.45,1,70.45,True
60.3,58,3563.8,True
21.05,8,139.75,False
69.35,27,1927.3,False
88.85,34,3000.25,False
97.0,30,3021.3,False
66.4,33,2245.4,False
24.75,1,24.75,True
69.2,14,944.65,False
79.5,16,1264.2,False
100.65,49,4917.75,False
103.3,19,2012.7,True
79.7,70,5743.3,False
61.4,32,1864.65,False
69.8,18,1221.65,False
40.55,37,1390.85,False
75.65,4,302.35,False
90.7,16,1374.9,False
80.5,17,1336.9,False
60.6,19,1297.8,False
101.15,60,6067.4,False
24.95,51,1222.25,False
20.3,28,487.95,False
60.0,43,2548.55,False
20.25,42,835.5,False
78.5,3,242.05,True
44.75,1,44.75,False
